,code,name,mkt_segment,close,transaction_volume,mrk_cap,shares_outstanding,desc
2333,025550,한국선재,2,3155,918677520,77367711370,24522254,"Hankuk Steel Wire Co., Ltd. produces and sells steel products in South Korea. It offers mild steel wires, such as low carbon, zinc coated low carbon, and dull finish galvanized steel wires for coloring and painting; hard steel wires comprising hard drawn steel, piano, zinc coated steel, alloy plating, and shaped wires; wire ropes; stainless steel wires; and shape steel products, such as angles, channels, reinforcing bars, rails, H-beams, I-beams, etc. The company was founded in 1974 and is based in Busan, South Korea."
2334,002200,한국수출포장,1,22800,196949700,91200000000,4000000,"Korea Export Packaging Industrial Co.,Ltd manufactures and sells cardboard and corrugated boxes in South Korea. The company was founded in 1957 and is headquartered in Seoul, South Korea."
2335,002960,한국쉘석유,1,248500,763460500,323050000000,1300000,"Hankook Shell Oil Co., Ltd. engages in the manufacture, blending, distribution, and marketing of lubricating oils and greases, and other petroleum products and associated products in South Korea. It also provides technical services and other services to its products. The company was formerly known as Keuk Dong Shell Oil Refinery Co., Ltd. The company was founded in 1960 and is based in Busan, South Korea. Hankook Shell Oil Co., Ltd. operates as a subsidiary of Royal Dutch Shell plc."
2336,023890,한국아트라스비엑스,2,58900,348928000,538935000000,9150000,"Hankook Atlasbx Co.,Ltd. manufactures and sells storage batteries in South Korea. The company offers batteries for passenger cars and light trucks, and marine and RVs, as well as commercial vehicles, such as trucks, coaches, and emergency vehicles. It also exports its products to 120 countries worldwide. The company was formerly known as ATLASBX Co., Ltd. and changed its name to Hankook Atlasbx Co.,Ltd. in May 2019. Hankook Atlasbx Co.,Ltd. was founded in 1944 and is headquartered in Daejeon, South Korea."
2337,017890,한국알콜,2,12950,1555113750,279794592000,21605760,"Korea Alcohol Industrial Co., Ltd. produces and sells chemical products in South Korea and internationally. It offers industrial, refined, absolute, and edible ethanol; petrochemical products, including ethyl and butyl acetate; color pastes; and electronic materials, such as electronic grade normal butyl acetate and absolute ethanol. The company was founded in 1984 and is headquartered in Yongin, South Korea."
2338,000240,한국앤컴퍼니,1,18200,17928826800,1692967148600,93020173,"Hankook & Company Co., Ltd., together with its subsidiaries, manufactures and sells tires, tubes, and alloy wheels. The company offers tires for passenger cars, SUVs and light trucks, trucks and buses, and motorsports. The company is also involved in the manufacture and sale of tire and tube manufacturing machines, and tire molds; trade and consulting business; facilities management and baking activities; and distribution of tires. It operates in North America, South and Central America, Asia, and Europe. The company was formerly known as Hankook Technology Group Co., Ltd. and changed its name to Hankook & Company Co., Ltd. in December 2020. Hankook & Company Co., Ltd. was founded in 1941 and is headquartered in Seoul, South Korea."
2339,080720,한국유니온제약,2,12800,719932450,101167718400,7903728,"Union Korea Pharm Co., Ltd. engages in the research and development, and production of prescription drugs in South Korea. The company offers pharmaceuticals in various formulations, including tablets, capsules, and injections in the area of cardiovascular, gastrointestinal, muscular skeletal, antibiotics, etc. The company was formerly known as Union Pharmaceutical Co., Ltd. and changed its name to Union Korea Pharm Co., Ltd. in May 2001. Union Korea Pharm Co., Ltd. was founded in 1956 and is headquartered in Seongnam, South Korea."
2340,123890,한국자산신탁,1,4010,1081596375,497150785520,123977752,"Korea Asset In Trust Co., Ltd. operates as a real estate trust company in South Korea. It provides land development, management, disposal, collateral, and sale management trust services; real estate consulting and agency services; and trust maintenance and tax services. The company also offers asset-backed and mortgage bonds, and bond secured securities, as well as real estate investment and project finance services. Korea Asset In Trust Co., Ltd. was founded in 2001 and is headquartered in Seoul, South Korea."
2341,015760,한국전력,1,23000,222504670450,14765173771000,641964077,"Korea Electric Power Corporation, an integrated electric utility company, generates, transmits, and distributes electricity in South Korea and internationally. The company operates through Transmission and Distribution, Electric Power Generation (Nuclear), Electric Power Generation (Non-nuclear), Plant Maintenance & Engineering Service, and Others segments. It generates power from nuclear, coal, oil, liquefied natural gas, internal combustion, combined-cycle, integrated gasification combined cycle, hydro, wind, solar, fuel cell, biogas, and other sources. As of December 31, 2019, the company had a total of 671 generation units, including nuclear, thermal, hydroelectric, and internal combustion units with an installed generation capacity of 83,672 megawatts. Its transmission system consisted of 34,440 circuit kilometers of lines of 765 kilovolts and others, including high-voltage direct current lines, as well as 864 substations with an installed transformer capacity of 326,329 megavolt-amperes; and distribution system included 125,067 megavolt-amperes of transformer capacity and 9,641,891 units of support with a total line length of 504,402 circuit kilometers. The company provides electricity to residential, commercial, educational, industrial, agricultural, street lighting, and overnight power usage. It also offers utility plant maintenance and architectural engineering, information, communication line leasing, resources development, and fly ashes recycling services, as well as sells nuclear fuel. Korea Electric Power Corporation was founded in 1961 and is headquartered in Naju, South Korea."
2342,063570,한국전자금융,2,6820,4291111410,232887504960,34147728,"NICE Total Cash Management Co., Ltd. provides automation equipment management services in South Korea. It offers ATM management, CD VAN, cash logistics, and digital video recording services, as well as unmanned parking services; and payment, merchant, and other support services for the POS, KIOSK, etc. The company was formerly known as NICE eBanking Services Co. Ltd. and changed its name to NICE Total Cash Management Co., Ltd. in March 2012. NICE Total Cash Management Co., Ltd. was founded in 1993 and is based in Seoul, South Korea."
